"id","city","longitude","latitude"
"1128430","Ranasan","73.10000000","23.46666700"
"1128432","Ranavav","69.74083300","21.68416700"
"1128434","Ranawao","69.74083300","21.68416700"
"1128445","Rander","72.78333300","21.23333300"
"1128448","Randhia","71.13333300","21.70000000"
"1128449","Randhikpur","73.96666700","22.96666700"
"1128454","Raner","72.06666700","24.05000000"
"1128483","Ranghola","71.70000000","21.76666700"
"1128493","Rangpur","70.90000000","22.91666700"
"1128505","Ranianiba","73.51666700","20.98333300"
"1128511","Ranigam","71.61666700","21.41666700"
"1128546","Ranjamba","73.51666700","20.98333300"
"1128554","Ranjapur","73.25000000","21.93333300"
"1128568","Ranpur","70.66666700","21.56666700"
"1128567","Ranpur Kathiawar","71.70000000","22.36666700"
"1128575","Ranuj","72.21666700","23.73333300"
"1128577","Ranveri","73.26666700","21.03333300"
"1128586","Rapar","70.63333300","23.56666700"
"1128587","Raphu","71.56666700","23.60000000"
"1128595","Rardhu","72.58333300","22.70000000"
"1128598","Rarodra","73.26666700","23.23333300"
"1128644","Ratadi","69.49277800","21.73194400"
"1128643","Ratadia","69.75000000","22.93333300"
"1128652","Ratanpur","72.26666700","21.66666700"
"1128672","Ratia","69.83333300","21.41666700"
"1128717","Ravel","71.71666700","24.16666700"
"1128725","Rawal","69.48861100","21.91666700"
"1128721","Rawalia","73.53333300","22.40000000"
"1128728","Rawapur","69.05000000","23.51666700"
"1128762","Raygad","74.01666700","21.46666700"
"1128805","Reha","69.75000000","23.15000000"
"1128802","Reha Mota","69.75000000","23.15000000"
"1128803","Reha Nana","69.75000000","23.15000000"
"1128828","Rena","73.50000000","22.91666700"
"1128844","Renlawara","73.46666700","23.61666700"
"1128845","Rennur","71.70000000","22.36666700"
"1128975","Roha","69.26666700","23.20000000"
"1128973","Rohani","72.46666700","22.41666700"
"1128987","Rohisa","71.25000000","20.81666700"
"1128993","Rohoni","72.46666700","22.41666700"
"1129024","Ronvel","73.03333300","20.56666700"
"1129025","Ronveri","73.26666700","21.03333300"
"1129058","Rozi","70.05000000","22.55000000"
"1129057","Rozi Mata","70.05000000","22.55000000"
"1129114","Rupal","73.11666700","23.55000000"
"1129124","Rupawati","72.08333300","22.86666700"
"1129126","Rupdevli","73.85000000","21.45000000"
"1129165","Sabarmati","72.66666700","23.08333300"
"1129164","Sabarmati Junction","72.66666700","23.08333300"
"1129174","Sabhrai","69.11666700","23.01666700"
"1129193","Sachim","72.88333300","21.08333300"
"1129194","Sachin","72.88333300","21.08333300"
"1129195","Sachir","72.88333300","21.08333300"
"1129205","Sadarval","73.15000000","20.76666700"
"1129219","Sadgavhan","74.30000000","21.53333300"
"1129233","Sadra","72.71666700","23.35000000"
"1129269","Sagbara","73.80000000","21.55000000"
"1129281","Sagtala","73.90000000","22.56666700"
"1129338","Saidal","73.51666700","22.28333300"
"1129415","Sajod","72.90000000","21.61666700"
"1129438","Sakhpur","71.51666700","21.56666700"
"1129479","Salabatpura","72.83333300","21.16666700"
"1129512","Salaya","69.60000000","22.31666700"
"1129588","Samadhiala","71.88333300","21.30000000"
"1129589","Samadiala","71.13333300","20.91666700"
"1129593","Samakhiali","70.58333300","23.33333300"
"1129595","Samalji","73.38333300","23.68333300"
"1129619","Samat","73.85000000","21.66666700"
"1129651","Sami","71.78333300","23.68333300"
"1129657","Samla","71.76666700","22.63333300"
"1129656","Samlaji","73.38333300","23.68333300"
"1129658","Samlasar","69.10611100","22.37222200"
"1129665","Samou Motawas","72.10000000","24.08333300"
"1129667","Samparda","69.96666700","23.15000000"
"1129670","Sampra","71.96666700","23.96666700"
"1129694","Sanand","72.38333300","22.98333300"
"1129720","Sandhan","68.98333300","23.01666700"
"1129721","Sandheli","73.20000000","22.86666700"
"1129809","Sanjeli","73.96666700","23.06666700"
"1129810","Sanjell","73.96666700","23.06666700"
"1129828","Sankartalao","72.93333300","20.68333300"
"1129833","Sankeshvar","71.78333300","23.50000000"
"1129835","Sankeshwar","71.78333300","23.50000000"
"1129837","Sankhalpur","72.03333300","23.53333300"
"1129838","Sankheda","73.58333300","22.16666700"
"1129850","Sankra","71.96666700","23.81666700"
"1129860","Sanosra","71.20000000","22.30000000"
"1129893","Sant","73.86666700","23.20000000"
"1129870","Santalpur","71.16666700","23.75000000"
"1129877","Santhal","72.25000000","23.48333300"
"1129917","Saori","70.66666700","22.60000000"
"1129990","Sara","71.20000000","22.78333300"
"1129986","Sarapdar","70.61666700","22.36666700"
"1130006","Sarbhon","73.08333300","21.05000000"
"1130011","Sardargarh","70.20000000","21.58333300"
"1130015","Sardarpur","72.76666700","23.68333300"
"1130021","Sardhar","70.96666700","22.15000000"
"1130024","Sardoi","73.26666700","23.56666700"
"1130074","Sarkhej","72.50000000","22.98333300"
"1130076","Sarla","71.36666700","22.71666700"
"1130079","Sarmana","70.16666700","22.11666700"
"1130084","Sarmat","69.94750000","22.45833300"
"1130095","Sarod","72.73333300","22.16666700"
"1130106","Sarotra","72.55000000","24.35000000"
"1130110","Sarrode","72.73333300","22.16666700"
"1130117","Sarsa","70.68333300","21.33333300"
"1130111","Sarsai","70.68333300","21.33333300"
"1130113","Sarsan","73.13333300","23.15000000"
"1130146","Sarwad","70.70000000","22.96666700"
"1130163","Sasa","70.60000000","21.16666700"
"1130183","Satam","73.08333300","20.91666700"
"1130193","Satej","72.46666700","23.10000000"
"1130202","Sathamba","73.33333300","23.16666700"
"1130230","Satlasna","72.78333300","24.01666700"
"1130235","Satodad","70.45000000","21.98333300"
"1130279","Sauli","73.21666700","22.56666700"
"1130298","Savaikot","72.00000000","21.90000000"
"1130310","Savli","73.21666700","22.56666700"
"1130334","Sayla","71.46666700","22.55000000"
"1130358","Sejakpur","71.40000000","22.45000000"
"1130359","Sejalia","71.10000000","20.76666700"
"1130371","Selari","70.71666700","23.61666700"
"1130416","Semri","70.33333300","24.55000000"
"1130442","Sengpur","73.10000000","21.60000000"
"1130544","Shahabad","73.11666700","21.83333300"
"1130587","Shahpur","70.76666700","22.15000000"
"1130681","Shanor","73.46666700","22.00000000"
"1130687","Shapur","69.95000000","22.41666700"
"1130709","Shegwa","73.35000000","20.15000000"
"1130711","Shehera","73.63333300","22.93333300"
"1130760","Sherav","73.56666700","21.95000000"
"1130762","Shergad","70.33333300","21.23333300"
"1130797","Shianagar","71.76666700","22.01666700"
"1130798","Shiani","71.83333300","22.66666700"
"1130809","Shihanagar","71.76666700","22.01666700"
"1130810","Shihor","71.96666700","21.70000000"
"1130814","Shikarpur","70.71666700","23.26666700"
"1130831","Shil","70.05055600","21.18777800"
"1130836","Shimar","71.15000000","20.80000000"
"1130842","Shinaya","70.06666700","23.05000000"
"1130853","Shioni","73.06666700","21.21666700"
"1130904","Shivrajpur","73.65000000","22.41666700"
"1131004","Siddhapur","72.38333300","23.91666700"
"1131017","Sidhpur","72.38333300","23.91666700"
"1131029","Sidsar","70.08333300","21.88333300"
"1131039","Sihan","69.76666700","22.28333300"
"1131040","Sihara","71.96666700","21.70000000"
"1131045","Sihod","73.80000000","22.33333300"
"1131050","Sihor","71.96666700","21.70000000"
"1131076","Sika","69.83333300","22.43333300"
"1131080","Siki","69.83333300","22.43333300"
"1131082","Sikka","69.83333300","22.43333300"
"1131139","Sil","70.05055600","21.18777800"
"1131148","Simalia","73.70000000","22.68333300"
"1131163","Simar","71.15000000","20.80000000"
"1131198","Sinawara","73.40000000","23.48333300"
"1131287","Singpur","73.51666700","21.26666700"
"1131313","Sinor","73.33333300","21.91666700"
"1131325","Sipur","72.66666700","23.85000000"
"1131436","Sisagadh","69.35000000","23.10000000"
"1131444","Sisang","70.48333300","22.21666700"
"1131448","Sisodra","72.96666700","20.93333300"
"1131450","Sisor","73.41666700","21.25000000"
"1131475","Sitapur","71.98333300","23.45000000"
"1131554","Sodaori","70.85000000","21.08333300"
"1131597","Sojitra","72.71666700","22.55000000"
"1131599","Sokhda","73.16666700","22.41666700"
"1131643","Somnath","70.36666700","20.88333300"
"1131671","Sonaria","71.23333300","21.48333300"
"1131704","Songadh","73.56666700","21.16666700"
"1131706","Songarh","73.56666700","21.16666700"
"1131742","Sonwari","72.98333300","20.85000000"
"1131775","Sothri","68.91666700","23.05000000"
"1131872","Sudamda","71.48333300","22.45000000"
"1131877","Sudasna","72.66666700","24.01666700"
"1131896","Suigam","71.30000000","24.15000000"
"1131909","Sujnipur","72.10000000","23.88333300"
"1131912","Sukaltirth","73.11666700","21.75000000"
"1131927","Sukhsar","74.01666700","23.15000000"
"1131934","Suklatirth","73.11666700","21.75000000"
"1131970","Sultanpur","72.10000000","21.30000000"
"1132011","Sumra","70.43333300","22.45000000"
"1132020","Sunak","73.28333300","23.61666700"
"1132023","Sunao-Kala","72.83333300","21.48333300"
"1132086","Supedi","70.38333300","21.76666700"
"1132128","Surat","72.90000000","20.96666700"
"1132137","Sureli","73.16666700","22.66666700"
"1132139","Surendranagar","71.68333300","22.70000000"
"1132169","Surpan","73.80000000","21.81666700"
"1132176","Sursi","73.13333300","22.38333300"
"1132205","Suthri","68.91666700","23.05000000"
"1132211","Sutrapada","70.48305600","20.85138900"
"1132212","Sutrapara","70.48305600","20.85138900"
"1132213","Sutrapera","70.48305600","20.85138900"
"1132219","Suvali","72.63333300","21.16666700"
"1132220","Suvi","70.48333300","23.61666700"
"1132222","Suwali","72.63333300","21.16666700"
"1132248","Tadach","71.93333300","21.41666700"
"1132268","Tadkachhla","73.96666700","22.03333300"
"1132269","Tadkesar","73.06666700","21.38333300"
"1132270","Tadkesvar","73.06666700","21.38333300"
"1132306","Tajpuri","72.91666700","23.56666700"
"1132368","Talaja","72.05000000","21.35000000"
"1132461","Talsana","71.90000000","22.78333300"
"1132601","Tankara","70.73333300","22.66666700"
"1132603","Tankari","72.66666700","21.98333300"
"1132602","Tankaria","73.00000000","21.88333300"
"1132617","Tansa","72.11666700","21.51666700"
"1132682","Tarasvu","73.48333300","22.25000000"
"1132697","Tardhara","71.58333300","22.25000000"
"1132715","Tarkeshwar","73.06666700","21.38333300"
"1132893","Tera","68.91666700","23.31666700"
"1132903","Tervada","71.70000000","24.03333300"
"1132945","Thala","71.56666700","23.10000000"
"1132999","Than","71.18333300","22.56666700"
"1132961","Thana Galol","70.70000000","21.68333300"
"1132983","Thangadh","71.18333300","22.56666700"
"1133011","Thara","71.81666700","23.96666700"
"1133008","Tharad","71.62666700","24.39611100"
"1133025","Thasra","73.21666700","22.80000000"
"1133107","Thol","72.36666700","23.13333300"
"1133167","Tikar","71.10000000","23.15000000"
"1133166","Tikar Run","71.10000000","23.15000000"
"1133200","Tilakvada","73.58333300","21.95000000"
"1133201","Tilakwada","73.58333300","21.95000000"
"1133238","Timana","71.98333300","21.43333300"
"1133239","Timarda","74.41666700","22.85000000"
"1133242","Timba","73.40000000","22.81666700"
"1133241","Timba Road","73.38333300","22.81666700"
"1133240","Timba Road Junction","73.38333300","22.81666700"
"1133260","Timorda","74.41666700","22.85000000"
"1133468","Tithal","72.90000000","20.60000000"
"1133474","Titoi","73.33333300","23.61666700"
"1133490","Toda","71.88333300","21.61666700"
"1133510","Tokarwa","73.73333300","21.31666700"
"1133509","Tokarwa Khurd","73.73333300","21.31666700"
"1133568","Torna","72.98333300","22.96666700"
"1133596","Trakuda","70.65000000","21.96666700"
"1133602","Trapaj","72.11666700","21.43333300"
"1133689","Tukda","69.71750000","21.52444400"
"1133688","Tukda Miyani","69.42638900","21.79194400"
"1133745","Tuna","70.08333300","22.98333300"
"1133746","Tundao","73.20000000","22.48333300"
"1133836","Uchuan","73.41666700","21.41666700"
"1133874","Udel","72.70000000","22.33333300"
"1133878","Udhad","72.83333300","22.28333300"
"1133901","Udvada","72.88333300","20.48333300"
"1133904","Ugamedi","71.63333300","22.00000000"
"1133908","Ugta","73.26666700","20.50000000"
"1133924","Uker","68.70000000","23.36666700"
"1133970","Umaradi","72.90000000","20.51666700"
"1133973","Umargam","72.75000000","20.20000000"
"1133978","Umari","72.70000000","24.05000000"
"1133976","Umaria","74.05000000","22.75000000"
"1133984","Umarpada","73.50000000","21.45000000"
"1133987","Umarsadi","72.90000000","20.51666700"
"1133990","Umbargaon","72.75000000","20.20000000"
"1133992","Umbarpada","73.50000000","21.45000000"
"1134011","Umersadi","72.90000000","20.51666700"
"1134012","Umeta","73.03333300","22.33333300"
"1134013","Umia","68.95000000","23.63333300"
"1134027","Umra","73.25000000","20.88333300"
"1134023","Umrala","71.81666700","21.83333300"
"1134026","Umrat","72.73333300","21.01666700"
"1134032","Umreth","73.11666700","22.70000000"
"1134038","Umri","70.55000000","20.90000000"
"1134034","Umria","74.05000000","22.75000000"
"1134045","Umta","72.56666700","23.78333300"
"1134088","Un","71.76666700","23.88333300"
"1134054","Una","71.03333300","20.81666700"
"1134083","Unjha","72.40000000","23.80000000"
"1134091","Unurala","70.30000000","22.03333300"
"1134113","Upleta","70.28333300","21.73333300"
"1134205","Utran","72.86666700","21.23333300"
"1134237","Uwarsad","72.58333300","23.20000000"
"1134239","Vachhu","69.03916700","22.19527800"
"1134291","Vad","71.43333300","20.96666700"
"1134241","Vadagam","73.58333300","23.28333300"
"1134252","Vadal","71.85000000","21.45000000"
"1134251","Vadali","70.86666700","22.20000000"
"1134262","Vadasinor","73.33333300","22.95000000"
"1134271","Vadgam","71.76666700","23.36666700"
"1134281","Vadnagar","72.63333300","23.78333300"
"1134283","Vadodara","73.20000000","22.30000000"
"1134286","Vadodra","70.52305600","20.81611100"
"1134288","Vadphali","73.85000000","21.73333300"
"1134302","Vagh Talao","72.46666700","22.48333300"
"1134298","Vaghodia","73.38333300","22.30000000"
"1134305","Vagra","72.83333300","21.85000000"
"1134306","Vagrol","72.33333300","24.28333300"
"1134308","Vahelala","72.75000000","23.08333300"
"1134329","Vajapur","71.58333300","24.20000000"
"1134334","Vajiria","73.58333300","22.03333300"
"1134335","Vajpur","73.75000000","21.33333300"
"1134340","Vakal","73.23333300","21.43333300"
"1134370","Vala","71.86666700","21.88333300"
"1134347","Valabhipur","71.86666700","21.88333300"
"1134352","Valam","72.45000000","23.71666700"
"1134365","Valasan","72.88333300","22.55000000"
"1134367","Valasna","72.76666700","23.83333300"
"1134375","Valia","73.16666700","21.56666700"
"1134383","Vallabh","72.90000000","22.53333300"
"1134384","Vallabh Vidhyanagar","72.90000000","22.53333300"
"1134385","Vallabh Vidyanagar","72.90000000","22.53333300"
"1134382","Vallabhipur","71.86666700","21.88333300"
"1134397","Valod","73.26666700","21.05000000"
"1134402","Valsad","72.93333300","20.63333300"
"1134408","Valukad","72.10000000","21.66666700"
"1134413","Vana","71.70000000","22.86666700"
"1134412","Vanala","71.98333300","22.45000000"
"1134420","Vanderda","73.58333300","22.31666700"
"1134436","Vanji","73.80000000","21.88333300"
"1134438","Vankaner","73.16666700","21.06666700"
"1134437","Vankaner Kathiawar","70.93333300","22.61666700"
"1134441","Vankia","71.30000000","21.96666700"
"1134444","Vanod","71.91666700","23.43333300"
"1134446","Vansada","73.36666700","20.75000000"
"1134450","Vanthli","70.33333300","21.48333300"
"1134453","Vapadedara","73.20000000","22.30000000"
"1134462","Varagam","73.13333300","23.33333300"
"1134463","Varahi","71.45000000","23.80000000"
"1134481","Vari","73.35000000","21.48333300"
"1134478","Variao","72.81666700","21.26666700"
"1134488","Varnu Wandh","71.03333300","23.46666700"
"1134493","Vartej","72.06666700","21.73333300"
"1134496","Varwala","68.96305600","22.28944400"
"1134502","Vasa","72.73333300","22.66666700"
"1134497","Vasad","73.06666700","22.45000000"
"1134498","Vasai","69.93305600","22.43444400"
"1134501","Vasavad","71.01666700","21.81666700"
"1134513","Vasurna","73.66666700","20.70000000"
"1134515","Vatam","71.83333300","24.21666700"
"1134526","Vav","71.51055600","24.36388900"
"1134523","Vavania","70.61666700","23.00000000"
"1134522","Vavania Bandar","70.55000000","23.01666700"
"1134524","Vavaniya","70.61666700","23.00000000"
"1134548","Ved","71.51666700","23.63333300"
"1134551","Vehelal","72.75000000","23.08333300"
"1134552","Vejalpur","73.56666700","22.68333300"
"1134554","Vekaria","70.90000000","21.31666700"
"1134556","Velachha","73.01666700","21.43333300"
"1134557","Velachka","73.01666700","21.43333300"
"1134563","Velan","70.83333300","20.73333300"
"1134569","Velawadar","72.06666700","21.36666700"
"1134572","Velda","74.15000000","21.48333300"
"1134567","Velávadar","72.06666700","21.36666700"
"1134614","Vengni","72.70000000","21.68333300"
"1134638","Veraval","70.36666700","20.90000000"
"1134648","Versara","71.30000000","21.65000000"
"1134652","Vesma","72.98333300","21.03333300"
"1134663","Vevji","72.80000000","20.15000000"
"1134668","Vichhia","71.36666700","22.20000000"
"1134672","Victor","71.58333300","21.00000000"
"1134681","Vihod","72.70000000","21.55000000"
"1134680","Vihode","72.70000000","21.55000000"
"1134685","Vijapur","72.75000000","23.56666700"
"1134687","Vijayanagar","73.26666700","23.98333300"
"1134729","Vinchchavad","70.73333300","21.45000000"
"1134730","Vinchhavad","70.73333300","21.45000000"
"1134731","Vinchia","71.36666700","22.20000000"
"1134735","Vingni","72.70000000","21.68333300"
"1134739","Vinjhan","69.01666700","23.11666700"
"1134749","Viramgam","72.03333300","23.11666700"
"1134755","Virani","69.26666700","23.38333300"
"1134753","Virani Mota","69.26666700","23.38333300"
"1134754","Virani Nana","69.26666700","23.38333300"
"1134777","Virpur","73.48333300","23.18333300"
"1134787","Virwao","70.68333300","22.55000000"
"1134791","Visavadar","70.68333300","21.38333300"
"1134792","Visavadi","71.71666700","23.33333300"
"1134793","Visavedar","70.68333300","21.38333300"
"1134804","Visnagar","72.55000000","23.70000000"
"1134810","Vithalapur","72.05000000","23.36666700"
"1134811","Vithalgadh","71.96666700","22.98333300"
"1134812","Vithalpur","72.05000000","23.36666700"
"1134813","Vithodar","72.18333300","24.41666700"
"1134816","Vitoj","73.45000000","22.40000000"
"1134830","Vvara","73.40000000","21.11666700"
"1134832","Vyara","73.40000000","21.11666700"
"1134448","Vánta","72.91666700","22.48333300"
"1134842","Wadal","71.53333300","21.20000000"
"1134839","Wadala","70.11666700","22.03333300"
"1134841","Wadali","70.30000000","21.96666700"
"1134843","Wadapadhar","68.85000000","23.15000000"
"1134847","Wadbhet","74.00000000","22.61666700"
"1134852","Wadgam","72.41666700","22.31666700"
"1134864","Wadhwan","71.68333300","22.70000000"
"1134861","Wadhwan Camp","71.68333300","22.70000000"
"1134862","Wadhwan City","71.68333300","22.70000000"
"1134863","Wadhwan Civil Station","71.68333300","22.70000000"
"1134872","Wadsar","68.76666700","23.33333300"
"1134877","Wagatalao","72.46666700","22.48333300"
"1134881","Waghai","73.48333300","20.76666700"
"1134882","Waghnagar","71.80000000","21.10000000"
"1134884","Waghoria","73.38333300","22.30000000"
"1134885","Waghroli","73.30000000","22.88333300"
"1134888","Wagnugga","71.80000000","21.10000000"
"1134898","Wainaj","72.40000000","23.21666700"
"1134899","Wainej","72.40000000","23.21666700"
"1134909","Wakal","73.23333300","21.43333300"
"1134917","Walan","73.08333300","21.95000000"
"1134920","Walasan","72.88333300","22.55000000"
"1134929","Walsad","72.93333300","20.63333300"
"1134941","Wamleshwar","72.68333300","21.50000000"
"1134946","Wanch","72.68333300","22.93333300"
"1134950","Wandhia","70.63333300","23.25000000"
"1134966","Wankaner","70.93333300","22.61666700"
"1134972","Wansda","73.36666700","20.75000000"
"1134974","Wanthali","70.33333300","22.45000000"
"1134979","Warai","71.45000000","23.80000000"
"1134991","Wardhari","73.45000000","23.10000000"
"1134995","Wargam","71.76666700","23.36666700"
"1135006","Wari","73.35000000","21.48333300"
"1135014","Warsara","71.66666700","23.98333300"
"1135024","Wasan","72.13333300","22.95000000"
"1135029","Waskui","73.36666700","21.18333300"
"1135031","Wasna","73.73333300","22.13333300"
"1135036","Wataman","72.40000000","22.53333300"
"1135054","Watuwa","72.61666700","22.95000000"
"1135075","Wergaum","72.41666700","22.31666700"
"1135092","Wisawari","71.71666700","23.33333300"
"1135104","Wondh","70.40000000","23.30000000"
"1135113","Wumlasir","72.68333300","21.50000000"
"1135324","Zainabad","71.76666700","23.28333300"
"1103490","Ákria","71.45000000","22.10000000"
"1114910","Ïdar","73.00000000","23.83333300"